,,Formula 1,,,,Formula 2,,,,Formula 3,,,,G+C difference
Query genome,Reference genome,DDH,Model C.I.,Distance,Prob. DDH >= 70%,DDH,Model C.I.,Distance,Prob. DDH >= 70%,DDH,Model C.I.,Distance,Prob. DDH >= 70%,
Cyo_KPL2619,Ccu_c8Ua_181,81.70,[77.9 - 85.1%],0.1236,92.64,31.60,[29.2 - 34.1%],0.1340,0.2,67.50,[64.1 - 70.8%],0.2410,63.07,0.15
Cyo_KPL2619,Ccu_CTNIH19,83.50,[79.7 - 86.7%],0.1146,94,31.50,[29.1 - 34%],0.1343,0.19,68.80,[65.4 - 72%],0.2336,68.88,0.04
Cyo_KPL2619,Cha_CTNIH20,83.40,[79.5 - 86.6%],0.1155,93.88,32.70,[30.3 - 35.2%],0.1286,0.3,69.50,[66.1 - 72.8%],0.2292,72.08,0.11
Cyo_KPL2619,Cha_CTNIH21,81.30,[77.4 - 84.7%],0.1258,92.26,32.20,[29.8 - 34.8%],0.1306,0.25,67.70,[64.3 - 70.9%],0.2399,63.92,0.19
Cyo_KPL2619,Cha_CTNIH22,80.90,[76.9 - 84.2%],0.1280,91.86,32.90,[30.4 - 35.4%],0.1277,0.32,67.80,[64.4 - 71%],0.2394,64.36,0.19
Cyo_KPL2619,Cha_CTNIH23,82.20,[78.3 - 85.5%],0.1214,92.99,32.50,[30 - 35%],0.1296,0.27,68.50,[65.1 - 71.7%],0.2353,67.61,0.09
Cyo_KPL2619,Cke_CTNIH24,87.20,[83.7 - 90.1%],0.0956,96.15,40.00,[37.5 - 42.6%],0.0994,2.73,77.20,[73.7 - 80.3%],0.1855,92.27,0.26
Cyo_KPL2619,Cke_CTNIH27,85.90,[82.2 - 88.9%],0.1027,95.45,40.20,[37.7 - 42.8%],0.0987,2.88,76.20,[72.7 - 79.3%],0.1912,90.69,0.35
Cyo_KPL2619,Cke_EYE_437,88.40,[84.9 - 91.1%],0.0896,96.66,40.10,[37.6 - 42.6%],0.0991,2.79,78.20,[74.7 - 81.3%],0.1798,93.57,0.05
Cyo_KPL2619,Cke_FDAARGOS_1055,86.60,[83 - 89.6%],0.0987,95.86,40.40,[37.9 - 43%],0.0980,3.02,76.90,[73.4 - 80%],0.1870,91.86,0.19
Cyo_KPL2619,Cke_LK1134,88.30,[84.8 - 91%],0.0902,96.62,40.00,[37.5 - 42.5%],0.0996,2.69,78.00,[74.6 - 81.1%],0.1808,93.36,0.01
Cyo_KPL2619,Cke_YSMAA5_1_D11,87.00,[83.4 - 89.9%],0.0968,96.04,40.10,[37.6 - 42.6%],0.0991,2.79,77.00,[73.6 - 80.2%],0.1863,92.05,0.19
Cyo_KPL2619,Cmq_c19Ua_121,85.40,[81.7 - 88.4%],0.1052,95.18,36.00,[33.6 - 38.5%],0.1140,0.91,73.40,[69.9 - 76.6%],0.2072,84.8,0.84
Cyo_KPL2619,Cmq_KPL4083,89.20,[85.8 - 91.8%],0.0854,96.98,36.00,[33.6 - 38.5%],0.1140,0.9,76.40,[73 - 79.6%],0.1897,91.14,0.86
Cyo_KPL2619,Cmq_MSK144,89.40,[86.1 - 92%],0.0841,97.07,36.20,[33.7 - 38.7%],0.1135,0.94,76.70,[73.3 - 79.9%],0.1880,91.6,0.94
Cyo_KPL2619,Cna_KPL2825,88.50,[85.1 - 91.2%],0.0889,96.72,40.50,[38 - 43%],0.0979,3.05,78.50,[75 - 81.6%],0.1781,93.92,0.06
Cyo_KPL2619,Cna_KPL3649,88.10,[84.6 - 90.8%],0.0913,96.53,40.30,[37.8 - 42.8%],0.0986,2.9,78.00,[74.5 - 81.1%],0.1808,93.35,0.14
Cyo_KPL2619,Cna_KPL3804,88.20,[84.7 - 90.9%],0.0908,96.57,39.90,[37.5 - 42.5%],0.0996,2.68,77.90,[74.4 - 81%],0.1814,93.23,0.14
Cyo_KPL2619,Cna_KPL4035,87.50,[84 - 90.3%],0.0943,96.27,39.70,[37.2 - 42.3%],0.1004,2.53,77.20,[73.8 - 80.3%],0.1852,92.32,0.23
Cyo_KPL2619,Cna_KPL4072,88.60,[85.1 - 91.3%],0.0887,96.73,40.00,[37.5 - 42.5%],0.0995,2.71,78.30,[74.8 - 81.3%],0.1793,93.66,0.18
Cyo_KPL2619,Cna_MSK071,87.30,[83.8 - 90.2%],0.0951,96.2,40.30,[37.8 - 42.8%],0.0986,2.89,77.40,[73.9 - 80.5%],0.1843,92.54,0.14
Cyo_KPL2619,Cna_MSK185,89.90,[86.6 - 92.4%],0.0817,97.24,40.60,[38.1 - 43.1%],0.0976,3.12,79.70,[76.3 - 82.7%],0.1713,95.15,0.01
Cyo_KPL2619,Cna_MSK194,88.60,[85.2 - 91.3%],0.0882,96.77,39.90,[37.4 - 42.4%],0.0998,2.65,78.30,[74.8 - 81.4%],0.1792,93.69,0.13
Cyo_KPL2619,Ctu_DSM_44922,85.30,[81.6 - 88.4%],0.1054,95.16,36.50,[34.1 - 39%],0.1120,1.05,73.60,[70.2 - 76.8%],0.2056,85.49,1.10
Cyo_KPL2619,Ctu_KPL3807,85.60,[82 - 88.7%],0.1038,95.33,35.90,[33.5 - 38.5%],0.1143,0.88,73.50,[70 - 76.7%],0.2063,85.2,1.29
Cyo_KPL2619,Ctu_MSK207,88.10,[84.7 - 90.9%],0.0910,96.55,36.00,[33.5 - 38.5%],0.1143,0.89,75.50,[72.1 - 78.7%],0.1948,89.57,1.37
Cyo_KPL2619,Ctu_SK141,87.00,[83.4 - 89.9%],0.0968,96.04,36.20,[33.7 - 38.7%],0.1133,0.95,74.80,[71.3 - 77.9%],0.1992,88.06,1.38
Cyo_KPL2619,Cyo_c21Ua_68,97.50,[96 - 98.5%],0.0331,99.14,93.30,[91.4 - 94.8%],0.0085,96.79,98.20,[97.2 - 98.9%],0.0414,99.95,0.05
Cyo_KPL2619,Cyo_KPL2619,100.00,[100 - 100%],0.0002,99.62,100.00,[100 - NaN%],0.0000,98.3,100.00,[100 - 100%],0.0002,99.99,0.00
Cyo_KPL2619,Cyo_MSK136,96.40,[94.4 - 97.6%],0.0421,98.94,92.70,[90.8 - 94.3%],0.0091,96.63,97.40,[96.1 - 98.3%],0.0508,99.92,0.10
